Id,Name,2026-08-01 19:51:13,2026-08-02 07:10:05,2026-08-02 19:51:25,2026-08-03 07:06:40,2026-08-03 21:37:11,2026-08-04 07:18:42,2026-08-04 20:36:44,2026-08-05 07:24:49,2026-08-05 20:31:16,2026-08-06 07:23:02,2026-08-06 20:35:14,2026-08-07 10:08:45,2026-08-07 19:11:54,2026-08-08 06:51:35,2026-08-08 18:50:49,2026-08-09 06:42:56,2026-08-09 18:53:07,2026-08-10 06:45:04,2026-08-10 19:28:56,2026-08-11 06:55:44,2026-08-11 19:11:05,2026-08-12 07:01:40,2026-08-12 19:19:18,2026-08-13 07:00:13,2026-08-13 19:20:08,2026-08-14 06:58:56,2026-08-14 19:15:28,2026-08-15 06:36:58,2026-08-15 18:36:26,2026-08-16 06:32:35,2026-08-16 18:37:45,2026-08-17 06:31:31,2026-08-17 18:55:51,2026-08-18 06:36:52,2026-08-18 18:45:37,2026-08-19 06:36:38,2026-08-19 18:46:03,2026-08-20 18:47:07,2026-08-21 06:40:16,2026-08-21 18:47:50,2026-08-22 06:36:59
122726547,GIGABYTE AORUS 지포스 RTX 5080 INFINITY WOOD D7 16GB 피씨디렉트,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,0,0,0,0,0,0,0,0,0,"2,963,070","2,963,070","2,962,980","2,949,990","2,949,990","2,949,980","2,949,980","2,949,960","2,949,940","2,949,940","2,949,900","2,949,900","2,949,910","2,949,900","2,949,910","2,739,000","2,905,480","2,905,480","2,905,480"
75184259,GIGABYTE AORUS 지포스 RTX 5080 MASTER D7 16GB 제이씨현,"2,378,980","2,358,890","2,358,890","2,358,890","2,379,000","2,379,000","2,249,000","2,249,000","2,249,000","2,249,000","2,249,000","2,511,000","2,672,000","2,689,990","2,689,990","2,689,990","2,689,910","2,689,870","2,689,780","2,689,750","2,689,660","2,679,000","2,656,480","2,655,990","2,655,910","2,645,990","2,645,910","2,641,980","2,641,980","2,641,980","2,641,910","2,641,880","2,636,830","2,634,290","2,636,680","1,888,000","2,625,990","2,625,950","2,625,950","2,625,870","2,646,000"
75074210,GIGABYTE AORUS 지포스 RTX 5080 MASTER D7 16GB 피씨디렉트,"2,358,900","2,358,870","2,358,790","2,358,750","2,358,750","2,358,760","2,358,990","2,358,990","2,358,990","2,358,990","2,359,000","2,359,000","2,359,000","2,682,960","2,682,940","2,682,940","2,673,980","2,667,940","2,682,940","2,682,950","2,682,940","2,682,940","2,682,940","2,682,940","2,682,930","2,682,910","2,682,910","2,676,030","2,675,990","2,675,960","2,675,940","2,675,940","2,675,900","2,675,910","2,675,910","2,675,890","2,675,930","2,675,900","2,675,870","2,675,870","2,675,330"
75184262,GIGABYTE AORUS 지포스 RTX 5080 MASTER ICE D7 16GB 제이씨현,"2,488,990","2,488,990","2,488,990","2,488,990","2,488,980","2,488,980","2,488,980","2,488,980","2,561,330","2,724,990","2,722,420","2,687,330","2,687,310","2,684,700","2,684,700","2,684,700","2,684,700","2,684,700","2,684,700","2,684,700","2,684,700","2,684,700","2,684,800","2,684,800","2,682,290","2,684,800","2,682,290","2,682,290","2,682,290","2,682,290","2,682,290","2,682,290","2,679,780","2,679,780","2,722,380","1,910,000","2,729,000","2,729,000","2,729,000","2,753,300","2,753,300"
75074258,GIGABYTE AORUS 지포스 RTX 5080 MASTER ICE D7 16GB 피씨디렉트,"2,564,750","2,564,750","2,564,750","2,564,750","2,564,750","2,564,750","2,564,750","2,564,750","2,689,990","2,689,990","2,690,000","2,690,000","2,690,000","2,689,990","2,689,980","2,689,980","2,689,980","2,689,980","2,689,980","2,689,980","2,689,980","2,689,980","2,689,970","2,689,980","2,689,980","2,664,540","2,664,530","2,664,530","2,664,530","2,664,510","2,664,490","2,664,470","2,664,430","2,664,440","2,689,990","2,664,560","2,690,000","2,690,000","2,690,000","2,690,000","2,690,000"
75536588,GIGABYTE AORUS 지포스 RTX 5080 XTREME 워터포스 D7 16GB 제이씨현,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,599,000","2,599,000","2,599,000","2,599,000","2,599,000","2,599,000","2,599,000","2,599,000","2,599,000","2,599,000","2,599,000","2,599,000","2,599,000","2,599,000","2,599,000","2,599,000","2,599,000","2,599,000","2,599,000","2,599,000","2,599,000"
75074405,GIGABYTE AORUS 지포스 RTX 5080 XTREME 워터포스 D7 16GB 피씨디렉트,"2,659,000","2,659,000","2,659,000","2,659,000","2,659,000","2,659,000","2,659,000","2,888,990","2,888,990","2,888,990","2,888,990","2,888,990","2,891,990","2,889,490","2,888,990","2,888,990","2,888,990","2,888,990","2,888,990","2,888,990","2,889,990","2,889,990","2,889,490","2,889,990","2,889,990","2,866,100","2,866,100","2,866,100","2,866,100","2,866,100","2,866,100","2,866,100","2,866,100","2,866,100","2,866,100","2,079,000","2,890,990","2,888,990","2,888,990","2,888,990","2,888,990"
99128606,GIGABYTE AORUS 지포스 RTX 5090 AI BOX D7 32GB 제이씨현,"7,489,870","7,489,870","7,489,870","7,489,870","7,489,790","7,489,790","7,489,690","7,489,700","7,565,700","7,565,700","7,565,700","7,565,700","7,565,700","7,565,700","7,565,690","7,565,690","7,565,690","7,565,690","7,565,700","7,565,700","7,565,700","7,565,700","7,565,700","7,565,700","7,565,700","7,565,700","7,565,700","7,565,700","7,565,700","7,565,700","7,565,700","7,565,700","7,565,700","7,565,700","8,165,100","8,164,900","8,164,900","8,113,470","8,113,430","8,113,390","8,113,290"
98412476,GIGABYTE AORUS 지포스 RTX 5090 AI BOX D7 32GB 피씨디렉트,"7,794,100","7,794,100","7,668,980","7,665,990","7,656,940","7,656,920","7,646,930","7,646,930","7,626,930","7,626,930","7,898,990","7,898,990","8,267,350","8,267,340","8,267,320","8,267,320","8,267,320","8,267,330","8,267,320","8,267,330","8,267,330","8,267,340","8,267,340","8,267,340","8,267,340","8,267,320","8,267,310","8,267,310","8,267,310","8,267,290","8,267,270","8,267,270","8,267,230","8,267,240","8,267,240","8,267,240","8,052,590","8,267,350","8,200,000","8,187,490","8,182,490"
122709213,GIGABYTE AORUS 지포스 RTX 5090 INFINITY D7 32GB 제이씨현,0,0,0,0,0,0,0,0,"9,464,960","9,464,950","9,464,950","9,670,690","9,670,630","9,670,600","9,670,520","9,670,480","9,670,400","9,670,360","9,670,280","9,670,240","9,670,220","9,670,200","8,869,000","8,869,000","8,869,000","8,869,000","8,869,000","8,869,000","8,869,000","8,869,000","8,869,000","8,869,000","8,869,000","8,869,000","8,869,000","8,869,000","8,869,000","8,869,000","8,868,990","8,868,990","8,868,990"
122717694,GIGABYTE AORUS 지포스 RTX 5090 INFINITY D7 32GB 피씨디렉트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,734,630","8,734,630","8,734,630","8,734,630"
75184274,GIGABYTE AORUS 지포스 RTX 5090 MASTER D7 32GB 제이씨현,"7,448,950","7,448,910","7,448,910","7,448,910","7,448,820","7,448,800","7,448,800","7,448,800","7,449,000","7,449,000","7,573,580","7,573,580","7,701,080","7,701,050","7,700,970","7,700,930","7,700,850","7,700,810","7,440,990","7,440,990","7,529,000","7,546,000","7,499,000","7,546,000","7,841,040","7,841,010","7,840,920","7,839,970","7,839,970","7,839,970","7,839,890","7,839,850","7,839,770","7,839,730","7,839,600","6,014,000","7,573,570","7,719,840","7,719,810","7,719,790","7,719,780"
75184226,GIGABYTE AORUS 지포스 RTX 5090 MASTER D7 32GB 피씨디렉트,"7,649,000","7,649,000","7,649,000","7,649,000","7,649,000","7,649,000","7,649,000","7,649,000","7,649,000","7,649,000","7,649,000","7,649,000","7,949,990","7,947,480","7,947,470","7,947,470","7,947,470","7,947,470","7,947,490","7,947,980","7,947,490","7,949,990","7,947,490","7,949,990","7,947,490","7,949,480","7,949,480","7,947,490","7,947,490","7,947,480","7,947,480","7,947,480","7,947,480","7,947,480","7,947,480","7,947,480","7,949,990","7,947,000","7,946,990","7,946,990","7,946,990"
75184277,GIGABYTE AORUS 지포스 RTX 5090 MASTER ICE D7 32GB 제이씨현,"7,239,990","7,239,990","7,239,990","7,239,990","7,239,990","7,239,990","7,239,990","7,239,990","7,438,990","7,449,000","7,449,000","7,449,000","7,449,000","7,449,000","7,449,000","7,449,000","7,449,000","7,449,000","7,449,000","7,449,000","7,449,000","7,449,000","7,449,000","7,449,000","7,449,000","7,449,000","7,449,000","7,449,000","7,449,000","7,449,000","7,449,000","7,449,000","7,449,000","7,449,000","7,449,000","6,012,000","7,449,000","7,806,600","7,806,580","7,827,340","7,827,340"
75184229,GIGABYTE AORUS 지포스 RTX 5090 MASTER ICE D7 32GB 피씨디렉트,"7,449,890","7,449,850","7,449,770","7,449,740","7,449,640","7,449,620","7,449,520","7,449,500","7,449,400","7,449,380","7,449,280","7,449,230","7,449,990","7,449,990","7,449,990","7,449,990","7,449,990","7,449,990","7,449,990","7,449,990","7,450,000","7,450,000","7,450,000","7,450,000","7,450,000","7,450,000","7,450,000","7,450,000","7,450,000","7,450,000","7,450,000","7,450,000","7,450,000","7,450,000","7,450,000","7,450,000","7,450,000","7,450,000","7,450,000","7,450,000","7,450,000"
93382736,GIGABYTE AORUS 지포스 RTX 5090 STEALTH ICE D7 32GB 제이씨현,"7,292,800","7,292,800","7,292,800","7,292,800","7,292,800","7,292,800","7,292,800","7,292,800","7,349,990","7,349,990","7,599,000","7,595,500","7,977,100","7,595,000","7,595,000","7,595,000","7,595,000","7,595,000","7,599,000","7,546,000","7,549,000","7,596,000","7,499,000","7,576,000","7,579,000","7,576,000","7,576,000","7,574,500","7,574,500","7,574,500","7,574,500","7,574,500","7,574,500","7,574,500","7,579,000","6,055,000","7,619,990","7,859,050","7,974,480","7,871,980","7,871,960"
92966027,GIGABYTE AORUS 지포스 RTX 5090 STEALTH ICE D7 32GB 피씨디렉트,"7,249,990","7,249,950","7,249,950","7,249,950","7,249,840","7,249,840","7,399,990","7,399,990","7,483,390","7,483,380","7,478,360","7,478,360","7,478,360","7,478,360","7,478,360","7,478,360","7,478,360","7,478,360","7,478,360","7,478,360","7,478,360","7,478,360","7,478,360","7,478,360","7,478,360","7,478,360","7,478,360","7,478,360","7,478,360","7,478,360","7,478,360","7,478,360","7,478,360","7,478,360","7,478,360","7,478,360","7,626,500","7,626,500","7,626,500","7,626,500","7,626,500"
75536696,GIGABYTE AORUS 지포스 RTX 5090 XTREME 워터포스 D7 32GB 제이씨현,"7,393,500","7,393,500","7,393,500","7,393,500","7,393,500","7,393,500","7,393,500","7,393,500","7,589,000","7,599,000","7,797,450","7,797,450","8,025,900","8,025,900","8,025,900","7,960,900","7,960,900","7,960,900","8,025,900","7,746,000","8,025,900","8,025,900","8,025,900","8,025,900","8,025,900","8,025,900","8,025,900","8,025,900","8,025,900","8,025,900","8,025,900","8,025,900","8,025,900","8,025,900","8,025,900","8,025,900","7,902,760","7,902,760","7,902,740","7,925,540","7,925,540"
75184235,GIGABYTE AORUS 지포스 RTX 5090 XTREME 워터포스 D7 32GB 피씨디렉트,"7,990,000","7,990,000","7,990,000","7,990,000","7,990,000","7,990,000","7,990,000","7,990,000","7,990,000","7,990,000","8,239,000","8,239,000","8,239,000","8,239,000","8,239,000","8,239,000","8,239,000","8,239,000","8,239,000","8,239,000","8,239,000","8,239,000","8,239,000","8,239,000","8,239,000","8,239,000","8,239,000","8,239,000","8,239,000","8,239,000","8,239,000","8,239,000","8,239,000","8,239,000","8,239,000","8,239,000","8,239,000","8,247,000","8,247,000","8,247,000","8,247,000"
75536777,GIGABYTE AORUS 지포스 RTX 5090 XTREME 워터포스 WB D7 32GB 제이씨현,"7,393,390","7,393,390","7,393,390","7,393,390","7,393,390","7,393,390","7,393,390","7,393,390","7,558,990","7,558,990","7,797,450","7,797,450","8,068,300","8,068,300","8,068,300","8,068,300","8,068,300","8,068,300","8,068,300","8,068,300","8,068,300","8,068,300","8,068,300","8,068,300","8,068,300","8,068,300","8,068,300","8,068,300","8,068,300","8,068,300","8,068,300","8,068,300","8,068,300","8,068,300","8,068,300","7,978,020","7,977,960","7,977,830","7,975,300","7,975,300","7,975,300"
75184232,GIGABYTE AORUS 지포스 RTX 5090 XTREME 워터포스 WB D7 32GB 피씨디렉트,"7,667,460","7,667,460","7,667,460","7,667,460","7,667,460","7,667,460","7,667,460","7,667,460","7,799,000","7,799,000","7,799,000","7,799,000","8,131,250","8,131,250","8,131,230","8,131,230","8,131,230","8,131,240","8,131,230","8,131,240","8,131,250","8,131,250","8,131,240","8,131,250","8,131,240","8,131,240","8,131,230","8,131,230","8,131,230","8,131,210","8,131,190","8,131,190","8,131,150","8,131,160","8,131,160","8,131,160","8,131,250","8,131,250","8,131,210","8,131,200","8,131,200"
99736931,GIGABYTE 라데온 AI PRO R9700 AI TOP D6 32GB 제이씨현,"2,498,880","2,498,840","2,498,840","2,498,840","2,498,750","2,498,730","2,498,730","2,498,730","2,517,390","2,517,390","2,517,390","2,517,390","2,517,390","2,517,390","2,532,570","2,532,570","2,532,570","2,532,570","2,532,570","2,532,570","2,499,000","2,498,990","2,498,990","2,498,990","2,498,990","2,498,990","2,498,990","2,498,990","2,498,990","2,498,990","2,498,990","2,498,990","2,498,990","2,498,990","2,498,990","2,498,990","2,498,990","2,499,000","2,499,000","2,499,000","2,712,320"
99714743,GIGABYTE 라데온 AI PRO R9700 AI TOP D6 32GB 피씨디렉트,"2,438,900","2,438,900","2,438,900","2,438,900","2,438,900","2,438,900","2,438,900","2,438,910","2,438,900","2,438,910","2,438,900","2,498,990","2,498,990","2,498,990","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,517,380"
16227899,GIGABYTE 라데온 RX 6500 XT GAMING OC D6 4GB 피씨디렉트,"750,000","750,000","750,000","750,000","750,000","750,000","750,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14980412,GIGABYTE 라데온 RX 6600 XT GAMING OC D6 8GB 피씨디렉트,"1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20350115,GIGABYTE 라데온 RX 7600 GAMING OC D6 8GB 제이씨현,"415,380","415,380","415,380","415,380","415,380","415,380","415,380","415,380","429,000","429,000","429,000","429,000","429,000","429,000","429,000","429,000","429,000","429,000","429,000","429,000","474,000","472,000","429,000","429,000","429,000","429,000","429,000","429,000","429,000","429,000","429,000","429,000","429,000","429,000","429,000","344,000","429,000","429,000","429,000","429,000","429,000"
91867850,GIGABYTE 라데온 RX 9060 XT Gaming D6 8GB 제이씨현,"598,990","598,990","598,990","598,950","598,950","598,960","598,990","598,990","598,990","598,990","598,990","598,990","598,990","598,990","598,990","598,990","598,990","598,990","598,990","598,990","648,600","648,590","648,590","648,590","648,590","648,590","648,590","648,590","648,590","648,590","648,590","648,590","649,990","649,990","649,990","649,990","649,990","649,990","649,990","649,990","649,990"
91908533,GIGABYTE 라데온 RX 9060 XT Gaming D6 8GB 피씨디렉트,"548,990","548,990","548,990","548,990","548,990","548,990","548,990","548,990","549,000","1,539,390","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320","1,606,320"
91908590,GIGABYTE 라데온 RX 9060 XT Gaming OC D6 16GB 피씨디렉트,"665,000","665,000","619,000","629,000","629,000","679,000","746,430","695,000","647,930","689,270","689,270","768,500","768,990","730,000","730,000","730,000","730,000","769,000","769,000","730,000","846,990","730,000","843,200","730,000","837,730","730,000","837,730","730,000","799,000","799,000","799,000","799,000","799,000","820,330","820,330","496,000","846,990","846,990","844,490","844,490","844,490"
91908554,GIGABYTE 라데온 RX 9060 XT Gaming OC D6 8GB 피씨디렉트,"604,270","604,270","604,270","604,270","604,270","604,270","604,270","604,270","609,500","659,130","710,310","710,310","710,310","710,310","710,310","710,310","710,310","710,310","710,310","710,310","710,310","710,310","710,310","710,310","710,310","710,310","710,310","710,310","710,310","710,310","710,310","710,310","710,310","710,310","710,310","688,100","688,100","688,100","688,100","688,100","710,310"
99128558,GIGABYTE 라데온 RX 9060 XT Gaming OC ICE D6 16GB 제이씨현,"659,000","659,000","659,000","659,000","679,000","679,000","699,000","699,000","716,000","716,000","748,000","748,000","718,000","748,000","748,000","748,000","748,000","748,000","748,000","748,000","748,000","780,000","779,990","780,000","779,990","780,000","779,990","780,000","779,990","789,990","789,990","789,990","789,990","789,990","789,990","789,990","789,990","789,990","789,990","789,990","789,990"
99288071,GIGABYTE 라데온 RX 9060 XT Gaming OC ICE D6 16GB 피씨디렉트,"748,260","748,260","748,260","748,260","748,260","748,260","748,260","748,260","748,260","748,260","768,800","768,800","773,000","773,000","773,000","773,000","773,000","773,000","846,980","832,410","843,180","843,150","843,180","843,180","843,170","843,170","843,160","843,160","843,160","843,140","843,120","843,120","843,100","843,100","843,110","843,100","843,100","843,100","843,070","843,070","843,070"
77382860,GIGABYTE 라데온 RX 9070 GAMING OC D6 16GB 피씨디렉트,"949,890","949,890","949,890","949,890","949,890","949,890","949,890","949,890","949,890","949,890","962,990","963,990","990,190","1,079,190","1,096,450","1,096,410","1,096,410","1,088,790","1,096,470","1,074,650","1,075,140","1,074,650","1,075,140","1,074,650","1,075,140","1,074,650","1,075,140","1,074,650","1,075,140","1,075,140","1,075,140","1,075,140","1,075,140","1,075,140","1,075,140","1,074,650","1,075,140","1,075,140","1,075,140","1,075,140","1,075,140"
122707736,GIGABYTE 라데온 RX 9070 GRE Gaming OC D6 12GB 제이씨현,"869,360","869,360","869,360","869,360","869,360","869,360","869,360","869,360","899,000","899,000","899,000","899,000","899,000","899,000","899,000","899,000","899,000","899,000","899,000","899,000","899,000","899,000","899,000","899,000","969,800","969,800","969,800","969,800","969,800","969,800","969,800","969,800","969,800","969,800","969,800","969,800","969,800","969,800","969,800","969,800","969,800"
77382896,GIGABYTE 라데온 RX 9070 XT GAMING OC D6 16GB 제이씨현,"1,138,990","1,138,990","1,138,990","1,138,990","1,138,990","1,176,880","1,176,880","1,111,320","1,111,320","1,111,320","1,111,320","1,189,000","1,189,000","1,189,000","1,189,000","1,189,000","1,189,000","1,189,000","1,189,000","1,189,000","1,282,930","1,282,930","1,362,990","1,362,990","1,362,900","1,362,870","1,362,780","1,229,000","1,229,000","1,229,000","1,219,000","1,219,000","1,219,000","1,219,000","1,219,000","1,219,000","1,363,000","1,309,000","1,309,000","1,308,990","1,299,000"
77382845,GIGABYTE 라데온 RX 9070 XT GAMING OC D6 16GB 피씨디렉트,"1,107,400","1,107,400","1,107,400","1,107,400","1,107,400","1,107,400","1,107,400","1,198,000","1,196,460","1,196,460","1,206,500","1,206,500","1,241,460","1,310,000","1,310,000","1,310,000","1,310,000","1,310,000","1,309,990","1,310,000","1,310,000","1,310,000","1,310,000","1,310,000","1,310,000","1,310,000","1,309,990","1,309,990","1,309,990","1,309,990","1,309,990","1,309,990","1,309,990","1,309,990","1,309,990","1,309,990","1,309,990","1,315,990","1,315,990","1,315,990","1,315,990"
99128543,GIGABYTE 라데온 RX 9070 XT GAMING OC ICE D6 16GB 제이씨현,"1,176,720","1,176,720","1,176,720","1,176,720","1,176,720","1,176,720","1,176,720","1,176,720","1,191,150","1,216,990","1,219,000","1,219,000","1,219,000","1,219,000","1,219,000","1,219,000","1,219,000","1,315,990","1,315,990","1,315,990","1,379,000","1,379,000","1,379,000","1,379,000","1,379,000","1,379,000","1,379,000","1,379,000","1,379,000","1,379,000","1,379,000","1,379,000","1,379,000","1,379,000","1,379,000","1,379,000","1,379,000","1,455,690","1,455,690","1,455,690","1,455,690"
99288146,GIGABYTE 라데온 RX 9070 XT GAMING OC ICE D6 16GB 피씨디렉트,"1,197,930","1,197,890","1,197,890","1,197,890","1,197,780","1,197,780","1,197,990","1,197,990","1,198,000","1,247,400","1,314,990","1,314,990","1,314,990","1,314,990","1,315,990","1,315,990","1,315,990","1,315,990","1,315,990","1,315,990","1,315,990","1,315,990","1,458,990","1,458,990","1,458,980","1,458,990","1,458,980","1,458,980","1,458,980","1,458,960","1,458,940","1,458,940","1,458,920","1,458,920","1,458,930","1,458,930","1,458,930","1,458,930","1,458,910","1,458,900","1,458,900"
14092100,GIGABYTE 지포스 GT1030 UD2 D4 2GB 미니미 피씨디렉트,"183,790","183,790","183,790","183,790","183,790","183,790","183,790","183,790","183,790","189,730","193,680","193,680","193,680","193,680","193,680","193,680","193,680","193,680","193,680","193,680","193,680","193,680","193,680","193,680","193,680","193,680","193,680","193,680","193,680","193,680","193,680","193,680","193,680","193,680","193,680","183,790","183,790","183,790","183,790","183,790","193,680"
5149140,GIGABYTE 지포스 GT1030 UD2 D5 2GB 미니미 제이씨현,"470,000","470,000","470,000","470,000","470,000","470,000","470,000","470,000","470,000","470,000","480,000","480,000","480,000","480,000","480,000","480,000","480,000","480,000","480,000","480,000","480,000","480,000","480,000","480,000","480,000","480,000","480,000","480,000","480,000","480,000","480,000","480,000","480,000","480,000","480,000","480,000","480,000","480,000","480,000","480,000","480,000"
46003325,GIGABYTE 지포스 RTX 3050 WINDFORCE OC D6 6GB 피씨디렉트,"361,900","361,900","361,900","361,900","361,900","361,900","361,900","361,900","361,900","361,900","369,600","369,600","369,600","369,600","369,600","369,600","369,600","369,600","369,600","369,600","369,600","369,600","369,600","369,600","369,600","369,600","369,600","369,600","369,600","369,600","369,600","369,600","369,600","369,600","369,600","369,600","369,600","369,600","369,600","369,600","369,600"
19772933,GIGABYTE 지포스 RTX 3050 WINDFORCE OC D6 8GB 피씨디렉트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"398,000","398,000","398,000","398,000","398,000","398,000","398,000","398,000","398,000","398,000","398,000","398,000","398,000","398,000","398,000"
71901731,GIGABYTE 지포스 RTX 3050 WINDFORCE OC V2 D6 6GB 제이씨현,"330,210","330,210","330,210","330,210","330,210","330,210","330,210","330,210","330,580","330,570","330,580","330,580","338,980","338,980","338,980","338,980","338,980","338,980","338,970","338,970","338,970","338,970","338,970","338,970","338,970","338,970","338,970","338,970","338,970","338,970","338,970","338,970","338,970","338,970","338,970","338,970","338,970","348,990","344,810","348,990","348,990"
71973218,GIGABYTE 지포스 RTX 3050 WINDFORCE OC V2 D6 6GB 피씨디렉트,"310,250","319,830","319,830","319,830","319,830","319,830","319,830","319,830","319,830","319,830","324,490","326,990","328,800","328,800","328,800","328,800","328,800","328,800","328,800","328,800","328,800","328,800","341,990","341,990","341,990","341,990","341,990","341,990","341,990","341,990","347,000","347,000","347,000","347,000","347,000","347,000","347,000","348,990","348,950","348,870","348,830"
72676730,GIGABYTE 지포스 RTX 3060 GAMING OC V2 D6 8GB 피씨디렉트,"475,230","475,220","475,220","475,220","475,110","475,110","475,230","475,230","475,230","475,230","477,940","477,890","477,880","477,880","477,880","477,880","477,880","477,880","477,880","477,880","477,880","477,880","477,880","477,880","477,880","477,880","477,880","477,880","477,880","477,880","477,880","477,880","477,880","477,880","477,880","477,880","477,880","477,880","477,880","477,880","477,880"
17658824,GIGABYTE 지포스 RTX 3060 WINDFORCE OC D6 12GB 제이씨현,0,0,0,0,0,0,0,0,0,0,"451,250","451,250","534,780","534,770","534,770","534,770","534,770","534,780","534,780","534,480","534,470","534,440","534,400","534,380","534,350","534,340","534,280","534,250","534,170","534,130","534,110","534,110","534,070","534,080","534,080","534,070","533,400","533,370","533,370","533,360","533,360"
17658794,GIGABYTE 지포스 RTX 3060 WINDFORCE OC D6 12GB 피씨디렉트,0,0,0,0,0,0,0,0,0,0,0,0,"493,280","492,770","492,770","492,770","492,770","492,770","536,490","538,990","538,980","538,980","534,770","534,770","534,760","534,750","534,760","527,540","532,230","531,740","528,730","528,730","528,730","528,730","528,730","528,730","537,820","537,820","534,830","530,390","527,390"
14857991,GIGABYTE 지포스 RTX 3070 GAMING OC V2 D6 8GB 피씨디렉트,"805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000","805,000"
20730644,GIGABYTE 지포스 RTX 4060 Ti WINDFORCE OC D6 8GB 제이씨현,"2,640,840","2,640,840","2,640,840","2,640,840","2,640,840","2,640,840","2,640,840","2,640,840","2,640,840","2,640,840","2,697,030","2,697,030","2,697,030","2,697,030","2,697,030","2,697,030","2,697,030","2,697,030","2,697,030","2,697,030","2,697,030","2,697,030","2,697,030","2,697,030","2,697,030","2,697,030","2,697,030","2,753,220","2,753,220","2,753,220","2,753,220","2,753,220","2,753,220","2,753,220","2,753,220","2,753,220","2,753,220","2,753,220","2,753,220","2,753,220","2,753,220"
20611055,GIGABYTE 지포스 RTX 4060 Ti WINDFORCE OC D6 8GB 피씨디렉트,"1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400","1,153,400"
32493785,GIGABYTE 지포스 RTX 4070 SUPER GAMING OC D6X 12GB 제이씨현,"5,294,960","5,294,960","5,294,960","5,294,960","5,294,960","5,294,960","5,294,960","5,294,960","5,294,960","5,294,960","5,407,620","5,407,620","5,407,620","5,407,620","5,407,620","5,407,620","5,407,620","5,407,620","5,407,620","5,407,620","5,407,620","5,407,620","5,407,620","5,407,620","5,407,620","5,407,620","5,407,620","5,520,280","5,520,280","5,520,280","5,520,280","5,520,280","5,520,280","5,520,280","5,520,280","5,520,280","5,520,280","5,520,280","5,520,280","5,520,280","5,520,280"
32494484,GIGABYTE 지포스 RTX 4070 SUPER GAMING OC D6X 12GB 피씨디렉트,"5,294,960","5,294,960","5,294,960","5,294,960","5,294,960","5,294,960","5,294,960","5,294,960","5,294,960","5,294,960","5,407,620","5,407,620","5,407,620","5,407,620","5,407,620","5,407,620","5,407,620","5,407,620","5,407,620","5,407,620","5,407,620","5,407,620","5,407,620","5,407,620","5,407,620","5,407,620","5,407,620","5,520,280","5,520,280","5,520,280","5,520,280","5,520,280","5,520,280","5,520,280","5,520,280","5,520,280","5,520,280","5,520,280","5,520,280","5,520,280","5,520,280"
19772036,GIGABYTE 지포스 RTX 4070 WINDFORCE OC D6X 12GB 제이씨현,"999,450","999,450","999,450","999,450","999,450","999,450","999,450","999,450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
